"long","lat","count","type"
-74.001,40.621,6.0,p
-73.821,41.061,1.0,p
-73.886,40.879,1.0,p
-73.8,40.708,3.0,p
-73.886,40.874,4.0,p
-73.964,40.74,3.0,p
-74.001,40.629,1.0,p
-73.8,40.703,4.0,p
-73.964,40.75,10.0,p
-73.964,40.76,9014.0,p
-73.964,40.77,5965.0,p
-74.001,40.626,2.0,p
-73.886,40.871,16.0,p
-73.964,40.78,4.0,p
-73.742,40.734,1.0,p
-73.42,40.757,1.0,p
-73.964,40.79,16.0,p
-73.886,40.876,3.0,p
-73.886,40.875,1.0,p
-73.22,40.38,1.0,p
-73.964,40.71,317.0,p
-73.964,40.72,1.0,p
-74.001,40.608,1.0,p
-73.964,40.73,3.0,p
-74.052,40.254,1.0,p
-73.976,45.216,1.0,p
-74.094,40.521,1.0,p
-73.964,40.64,2.0,p
-73.964,40.65,1.0,p
-73.509,41.175,1.0,p
-74.001,40.614,1.0,p
-73.964,40.68,70.0,p
-73.964,40.69,1.0,p
-71.667,29.878,1.0,p
-74.001,40.643,2.0,p
-74.001,40.642,1.0,p
-73.886,40.859,3.0,p
-73.886,40.858,1.0,p
-73.886,40.857,4.0,p
-74.271,40.802,1.0,p
-74.001,40.649,2.0,p
-73.8,40.723,1.0,p
-73.8,40.722,10.0,p
-73.914,40.997,1.0,p
-74.001,40.646,1.0,p
-73.886,40.855,1.0,p
-73.886,40.854,1.0,p
-73.964,40.91,2.0,p
-73.65,40.733,13.0,p
-73.765,40.605,1.0,p
-73.742,40.702,1.0,p
-73.8,40.718,1.0,p
-73.8,40.716,4.0,p
-73.8,40.715,1.0,p
-73.8,40.713,2.0,p
-74.001,40.635,3.0,p
-73.742,40.774,2.0,p
-74.135,40.82,1.0,p
-73.65,40.753,1.0,p
-73.635,40.872,1.0,p
-74.001,40.653,4.0,p
-74.001,40.652,1.0,p
-74.001,40.659,1.0,p
-74.001,40.657,13.0,p
-74.001,40.656,10.0,p
-74.001,40.655,1.0,p
-73.771,40.66,2.0,p
-73.964,40.62,6.0,p
-74.001,40.687,77.0,p
-74.001,40.686,7.0,p
-74.001,40.685,3.0,p
-74.001,40.684,94.0,p
-74.001,40.683,138.0,p
-74.001,40.682,15.0,p
-74.001,40.681,5.0,p
-73.658,40.724,1.0,p
-74.001,40.689,2.0,p
-74.001,40.688,7.0,p
-73.927,40.85,1.0,p
-73.927,40.83,15.0,p
-73.927,40.81,30.0,p
-73.771,40.72,1.0,p
-73.988,41.062,1.0,p
-73.927,40.86,7.0,p
-74.001,40.676,111.0,p
-74.001,40.675,21.0,p
-74.001,40.674,1.0,p
-74.001,40.672,2.0,p
-74.001,40.679,7.0,p
-74.001,40.678,38.0,p
-74.001,40.677,63.0,p
-74.414,40.83,1.0,p
-73.8,40.783,1.0,p
-73.765,40.652,4.0,p
-74.066,40.706,1.0,p
-73.765,40.659,2.0,p
