"long","lat","count","type"
-73.742,40.755,1.0,p
-74.001,40.689,1.0,p
-74.001,40.688,26.0,p
-73.771,40.76,1.0,p
-73.927,40.85,1.0,p
-73.927,40.82,2.0,p
-73.927,40.83,43.0,p
-73.927,40.81,36.0,p
-73.771,40.71,1.0,p
-73.927,40.86,7.0,p
-74.001,40.676,198.0,p
-74.001,40.675,25.0,p
-74.001,40.674,2.0,p
-74.001,40.671,1.0,p
-73.658,40.715,1.0,p
-74.001,40.679,3.0,p
-74.001,40.678,54.0,p
-74.001,40.677,111.0,p
-73.8,40.782,1.0,p
-73.863,40.944,1.0,p
-73.988,40.644,4.0,p
-73.88,40.645,1.0,p
-73.988,40.641,1.0,p
-73.8,40.785,4.0,p
-73.965,40.791,2209.0,p
-73.737,40.686,12.0,p
-74.071,40.616,1.0,p
-73.737,40.687,1.0,p
-73.988,40.659,44.0,p
-73.965,40.794,378.0,p
-73.765,40.665,4.0,p
-73.65,40.799,1.0,p
-73.965,40.795,3641.0,p
-73.965,40.792,536.0,p
-73.965,40.793,203.0,p
-71.756,56.063,1.0,p
-73.88,40.662,3.0,p
-73.88,40.663,1.0,p
-74.833,40.645,1.0,p
-73.965,40.798,32.0,p
-73.965,40.799,37.0,p
-73.965,40.796,312.0,p
-73.965,40.797,3.0,p
-74.135,40.72,1.0,p
-74.122,40.811,1.0,p
-73.988,40.625,1.0,p
-73.765,40.674,1.0,p
-73.988,40.622,8.0,p
-73.765,40.673,1.0,p
-73.891,40.706,1.0,p
-74.224,40.671,1.0,p
-74.066,40.729,1.0,p
-74.066,40.731,2.0,p
-74.066,40.732,2.0,p
-73.891,40.711,1.0,p
-74.066,40.734,2.0,p
-74.066,40.735,1.0,p
-74.066,40.737,12.0,p
-73.765,40.671,1.0,p
-59.81,39.114,1.0,p
-73.988,40.638,1.0,p
-73.8,40.794,1.0,p
-73.88,40.635,1.0,p
-73.891,40.701,1.0,p
-73.891,40.704,1.0,p
-73.891,40.703,1.0,p
-73.988,40.689,332.0,p
-73.988,40.687,3.0,p
-73.988,40.688,654.0,p
-73.891,40.728,2.0,p
-73.891,40.733,3.0,p
-73.891,40.732,1.0,p
-73.886,40.835,1.0,p
-73.891,40.735,3.0,p
-74.014,40.7,4.0,p
-73.988,40.685,96.0,p
-73.988,40.686,32.0,p
-73.8,40.747,1.0,p
-73.988,40.683,2.0,p
-74.014,40.9,1.0,p
-73.988,40.681,5.0,p
-73.988,40.682,2.0,p
-73.886,40.832,2.0,p
-73.988,40.698,75.0,p
-74.122,40.803,1.0,p
-73.988,40.699,34.0,p
-73.993,40.573,1.0,p
-74.066,40.739,2.0,p
-73.891,40.716,21.0,p
-73.891,40.719,6.0,p
-73.891,40.724,2.0,p
-73.891,40.725,18.0,p
-73.8,40.738,1.0,p
-73.988,40.696,684.0,p
-73.988,40.697,134.0,p
-73.988,40.694,326.0,p
-73.988,40.695,399.0,p
-73.988,40.692,1252.0,p
-73.988,40.693,2145.0,p
-73.988,40.691,532.0,p
-73.988,40.669,39.0,p
-73.988,40.667,33.0,p
