"long","lat","count","type"
-73.886,40.828,1.0,p
-74.071,40.687,2.0,p
-73.988,40.674,24.0,p
-73.988,40.675,16.0,p
-73.988,40.672,14.0,p
-73.988,40.673,5.0,p
-73.988,40.671,75.0,p
-73.737,40.668,1.0,p
-73.886,40.822,2.0,p
-73.737,40.669,1.0,p
-73.942,40.759,4.0,p
-73.942,40.757,1.0,p
-73.858,40.891,1.0,p
-73.942,40.758,5.0,p
-73.942,40.755,17.0,p
-73.942,40.756,3.0,p
-73.858,40.893,1.0,p
-73.942,40.753,548.0,p
-75.102,41.905,1.0,p
-73.858,40.894,1.0,p
-73.942,40.754,895.0,p
-73.942,40.751,140.0,p
-73.858,40.896,1.0,p
-73.942,40.752,26.0,p
-73.965,40.609,1.0,p
-73.965,40.606,1.0,p
-73.714,40.759,1.0,p
-73.891,40.659,3.0,p
-73.821,40.709,1.0,p
-73.821,40.702,1.0,p
-73.821,40.703,7.0,p
-73.942,40.748,61.0,p
-73.942,40.749,144.0,p
-73.942,40.746,111.0,p
-73.942,40.747,209.0,p
-73.942,40.744,1.0,p
-73.942,40.745,1.0,p
-73.942,40.743,5.0,p
-73.942,40.741,7.0,p
-73.821,40.717,2.0,p
-73.714,40.745,1.0,p
-73.821,40.715,1.0,p
-73.891,40.649,1.0,p
-73.839,40.691,1.0,p
-73.821,40.711,18.0,p
-73.942,40.739,31.0,p
-73.942,40.734,1.0,p
-73.942,40.732,8.0,p
-73.858,40.874,1.0,p
-73.891,40.676,2.0,p
-73.858,40.877,1.0,p
-73.714,40.733,1.0,p
-73.965,40.628,5.0,p
-73.965,40.629,6.0,p
-73.714,40.737,1.0,p
-73.965,40.622,1.0,p
-74.066,40.693,1.0,p
-73.965,40.626,9.0,p
-73.965,40.627,6.0,p
-73.965,40.624,16.0,p
-73.965,40.625,14.0,p
-74.28,40.768,1.0,p
-73.942,40.728,9.0,p
-73.942,40.729,5.0,p
-73.942,40.726,11.0,p
-73.942,40.727,61.0,p
-74.043,40.799,1.0,p
-73.942,40.724,4.0,p
-73.942,40.725,37.0,p
-73.942,40.722,11.0,p
-73.942,40.723,22.0,p
-73.942,40.721,122.0,p
-73.965,40.619,1.0,p
-73.97,40.6,1.0,p
-73.965,40.612,1.0,p
-73.891,40.661,1.0,p
-73.97,40.8,104.0,p
-74.043,40.789,1.0,p
-74.019,40.603,1.0,p
-73.942,40.719,15.0,p
-73.942,40.717,12.0,p
-74.043,40.785,1.0,p
-74.043,40.786,3.0,p
-73.942,40.718,4.0,p
-73.965,40.641,1.0,p
-74.372,50.338,1.0,p
-73.942,40.715,61.0,p
-74.043,40.787,7.0,p
-73.942,40.716,38.0,p
-74.043,40.788,9.0,p
-73.942,40.713,23.0,p
-73.942,40.714,729.0,p
-73.942,40.711,231.0,p
-74.043,40.783,1.0,p
-73.942,40.712,14.0,p
-73.963,40.72,86.0,p
-73.963,40.71,2671.0,p
-73.963,40.74,2.0,p
-73.963,40.73,1.0,p
-73.684,40.64,1.0,p
-73.963,40.67,1.0,p
-73.963,40.69,36.0,p
-73.963,40.68,63.0,p
-73.965,40.644,4.0,p
-73.965,40.642,2.0,p
-73.965,40.648,3.0,p
-74.043,40.778,3.0,p
-73.942,40.708,64.0,p
-73.942,40.709,2.0,p
-74.071,40.815,1.0,p
-73.942,40.706,30.0,p
-73.942,40.707,24.0,p
-74.043,40.775,1.0,p
-73.942,40.704,35.0,p
-74.043,40.776,2.0,p
-73.942,40.705,40.0,p
-74.071,40.811,2.0,p
-73.942,40.702,25.0,p
-73.942,40.703,30.0,p
-74.043,40.771,4.0,p
-73.963,40.81,179.0,p
-74.277,40.73,1.0,p
-73.942,40.701,126.0,p
-73.963,40.83,3.0,p
-73.963,40.76,655.0,p
-73.963,40.75,4.0,p
-73.963,40.78,8.0,p
-73.965,40.639,4.0,p
-73.963,40.77,2644.0,p
-73.963,40.79,2.0,p
-73.965,40.633,4.0,p
-73.965,40.634,8.0,p
-73.891,40.681,1.0,p
-73.965,40.631,1.0,p
-73.965,40.632,3.0,p
-73.965,40.638,1.0,p
-73.821,40.755,2.0,p
-73.965,40.636,1.0,p
-74.043,40.769,1.0,p
-73.965,40.663,1.0,p
-73.714,40.773,1.0,p
-73.821,40.726,4.0,p
-73.839,40.664,1.0,p
-73.839,40.666,1.0,p
-73.839,40.667,1.0,p
-73.965,40.667,9.0,p
-73.821,40.722,1.0,p
-73.965,40.668,2.0,p
-74.043,40.759,21.0,p
-73.965,40.651,3.0,p
-73.965,40.652,2.0,p
-73.963,40.62,2.0,p
-73.963,40.58,1.0,p
-74.328,40.73,1.0,p
-73.965,40.653,5.0,p
-74.043,40.745,1.0,p
-73.816,40.765,1.0,p
-74.043,40.746,1.0,p
-74.043,40.748,1.0,p
-74.019,40.644,1.0,p
-73.808,40.7,2.0,p
-74.019,40.643,18.0,p
-74.019,40.646,5.0,p
-73.816,40.763,1.0,p
-74.049,40.75,1.0,p
-74.049,40.79,2.0,p
-73.821,40.787,1.0,p
-74.019,40.642,1.0,p
-74.019,40.641,1.0,p
-73.821,40.789,1.0,p
-74.043,40.734,4.0,p
-74.019,40.637,2.0,p
-74.043,40.735,1.0,p
-74.019,40.639,8.0,p
-73.816,40.755,1.0,p
-74.043,40.737,3.0,p
-74.043,40.731,4.0,p
-74.019,40.634,1.0,p
-73.816,40.752,1.0,p
-74.043,40.727,1.0,p
-74.043,40.728,2.0,p
-74.043,40.729,3.0,p
