"long","lat","count","type"
-73.891,40.753,2.0,p
-73.886,40.816,3.0,p
-73.886,40.815,1.0,p
-73.891,40.752,1.0,p
-73.891,40.755,36.0,p
-73.886,40.814,1.0,p
-73.891,40.754,39.0,p
-73.891,40.757,2.0,p
-73.891,40.756,5.0,p
-73.886,40.819,1.0,p
-73.886,40.818,1.0,p
-73.891,40.759,2.0,p
-73.891,40.758,6.0,p
-73.886,40.817,1.0,p
-73.988,40.663,14.0,p
-74.001,40.607,1.0,p
-74.071,40.676,1.0,p
-74.001,40.606,3.0,p
-73.988,40.664,8.0,p
-73.988,40.662,68.0,p
-73.78,40.65,1.0,p
-73.78,40.66,1.0,p
-73.891,40.751,4.0,p
-73.78,40.64,1.0,p
-73.993,40.598,1.0,p
-73.993,40.597,1.0,p
-73.737,40.665,1.0,p
-73.988,40.678,2.0,p
-73.988,40.679,6.0,p
-73.993,40.596,1.0,p
-73.988,40.677,2.0,p
-73.891,40.739,15.0,p
-73.88,40.683,1.0,p
-73.88,40.679,3.0,p
-73.886,40.827,3.0,p
-73.891,40.742,1.0,p
-73.886,40.826,11.0,p
-73.891,40.741,3.0,p
-74.066,40.766,1.0,p
-73.891,40.744,3.0,p
-73.891,40.743,5.0,p
-74.066,40.767,1.0,p
-73.886,40.824,13.0,p
-73.891,40.746,582.0,p
-73.891,40.745,9.0,p
-73.891,40.748,50.0,p
-73.891,40.747,143.0,p
-73.988,40.674,16.0,p
-73.8,40.759,1.0,p
-74.071,40.687,1.0,p
-73.988,40.675,24.0,p
-73.988,40.672,21.0,p
-73.988,40.673,5.0,p
-74.071,40.686,2.0,p
-73.886,40.823,4.0,p
-73.737,40.667,2.0,p
-73.988,40.671,84.0,p
-73.737,40.669,2.0,p
-73.942,40.759,1.0,p
-73.942,40.757,4.0,p
-73.942,40.758,4.0,p
-73.942,40.755,8.0,p
-73.942,40.756,6.0,p
-73.942,40.753,605.0,p
-73.942,40.754,1002.0,p
-73.942,40.751,183.0,p
-73.942,40.752,15.0,p
-73.839,40.684,2.0,p
-73.965,40.606,1.0,p
-73.821,40.705,1.0,p
-73.714,40.757,1.0,p
-73.891,40.655,1.0,p
-73.891,40.658,1.0,p
-73.891,40.659,1.0,p
-73.821,40.703,4.0,p
-73.509,40.811,1.0,p
-72.607,35.999,1.0,p
-73.942,40.748,7.0,p
-73.942,40.749,167.0,p
-73.942,40.746,106.0,p
-73.942,40.747,193.0,p
-73.942,40.744,5.0,p
-73.942,40.745,1.0,p
-73.942,40.742,2.0,p
-73.942,40.743,1.0,p
-73.942,40.741,3.0,p
-73.821,40.717,13.0,p
-73.839,40.695,2.0,p
-73.821,40.718,4.0,p
-73.821,40.715,1.0,p
-73.821,40.716,1.0,p
-73.821,40.711,14.0,p
-73.821,40.712,2.0,p
-73.561,40.806,1.0,p
-73.942,40.739,62.0,p
-73.942,40.736,1.0,p
-73.942,40.731,2.0,p
-73.686,40.741,1.0,p
-73.942,40.732,6.0,p
-73.891,40.676,3.0,p
-73.714,40.733,1.0,p
-73.965,40.628,5.0,p
-73.858,40.878,1.0,p
-73.965,40.629,1.0,p
-73.858,40.879,3.0,p
-73.891,40.677,1.0,p
-73.965,40.622,1.0,p
-73.965,40.623,1.0,p
-73.579,40.758,1.0,p
-73.965,40.626,11.0,p
-73.965,40.627,10.0,p
-73.737,40.613,1.0,p
-73.965,40.624,13.0,p
-73.965,40.625,17.0,p
-73.942,40.728,2.0,p
-73.942,40.726,1.0,p
-73.942,40.727,21.0,p
-73.942,40.724,4.0,p
-73.942,40.725,27.0,p
-73.942,40.722,1.0,p
-73.942,40.723,11.0,p
