"long","lat","count","type"
-74.066,40.736,2.0,p
-74.066,40.737,10.0,p
-73.988,40.638,1.0,p
-73.8,40.793,1.0,p
-73.988,40.632,1.0,p
-73.993,40.551,1.0,p
-74.066,40.723,1.0,p
-73.737,41.027,1.0,p
-73.765,40.681,1.0,p
-73.993,40.589,1.0,p
-73.988,40.689,232.0,p
-68.118,38.548,4.0,p
-73.988,40.687,7.0,p
-73.988,40.688,583.0,p
-73.891,40.727,1.0,p
-73.891,40.731,1.0,p
-73.93,40.586,1.0,p
-73.886,40.836,1.0,p
-73.886,40.835,1.0,p
-74.014,40.7,5.0,p
-73.891,40.734,1.0,p
-73.988,40.685,68.0,p
-73.988,40.686,60.0,p
-73.988,40.683,3.0,p
-73.988,40.684,5.0,p
-73.988,40.681,4.0,p
-73.988,40.682,3.0,p
-73.886,40.831,1.0,p
-73.78,40.91,2.0,p
-73.988,40.698,103.0,p
-73.988,40.699,27.0,p
-73.993,40.573,1.0,p
-73.891,40.719,3.0,p
-73.765,40.627,1.0,p
-74.066,40.747,1.0,p
-73.8,40.738,1.0,p
-73.891,40.725,11.0,p
-73.988,40.696,603.0,p
-73.988,40.697,159.0,p
-73.988,40.694,405.0,p
-73.988,40.695,471.0,p
-74.071,40.664,1.0,p
-73.988,40.692,1137.0,p
-73.988,40.693,2338.0,p
-73.886,40.844,1.0,p
-73.988,40.691,567.0,p
-73.509,40.737,1.0,p
-74.066,40.741,1.0,p
-73.765,40.635,1.0,p
-73.988,40.669,37.0,p
-73.988,40.667,32.0,p
-73.988,40.668,1.0,p
-73.988,40.665,27.0,p
-73.988,40.666,204.0,p
-73.891,40.749,35.0,p
-73.88,40.674,2.0,p
-73.891,40.753,1.0,p
-74.066,40.776,1.0,p
-73.886,40.815,2.0,p
-73.891,40.755,31.0,p
-73.891,40.754,31.0,p
-73.891,40.756,3.0,p
-73.891,40.758,5.0,p
-73.988,40.663,3.0,p
-74.001,40.606,2.0,p
-73.988,40.664,3.0,p
-73.988,40.661,6.0,p
-73.988,40.662,16.0,p
-69.956,48.05,1.0,p
-73.78,40.65,1.0,p
-73.78,40.66,1.0,p
-74.066,40.772,1.0,p
-73.737,40.658,1.0,p
-73.891,40.751,2.0,p
-73.765,40.647,1.0,p
-73.737,40.663,1.0,p
-73.765,40.645,1.0,p
-73.993,40.599,1.0,p
-73.988,40.678,1.0,p
-73.993,40.594,22.0,p
-73.993,40.593,1.0,p
-73.988,40.679,2.0,p
-73.993,40.596,1.0,p
-74.192,40.872,1.0,p
-73.988,40.677,2.0,p
-73.891,40.739,20.0,p
-73.88,40.681,1.0,p
-73.891,40.742,8.0,p
-73.886,40.827,3.0,p
-73.88,40.679,3.0,p
-73.891,40.741,4.0,p
-73.886,40.826,11.0,p
-73.891,40.744,1.0,p
-73.93,40.597,1.0,p
-74.066,40.766,2.0,p
-73.891,40.743,9.0,p
-73.886,40.824,1.0,p
-73.891,40.746,497.0,p
-73.891,40.745,8.0,p
-73.891,40.748,45.0,p
-73.891,40.747,134.0,p
-73.988,40.674,22.0,p
-73.988,40.675,21.0,p
-74.192,40.868,1.0,p
-73.988,40.672,11.0,p
-73.988,40.673,13.0,p
-73.8,40.755,1.0,p
-73.988,40.671,78.0,p
-73.886,40.822,1.0,p
-73.942,40.759,3.0,p
-73.942,40.757,5.0,p
-74.349,40.429,2.0,p
-73.942,40.758,3.0,p
-73.942,40.755,14.0,p
-73.942,40.756,8.0,p
-73.942,40.753,671.0,p
-73.858,40.894,1.0,p
-73.942,40.754,1181.0,p
-73.942,40.751,163.0,p
-73.858,40.896,1.0,p
-73.942,40.752,17.0,p
-73.839,40.684,1.0,p
-73.891,40.659,1.0,p
-73.821,40.709,1.0,p
-73.965,40.601,1.0,p
-73.821,40.703,1.0,p
-73.965,40.602,1.0,p
-73.821,40.701,9.0,p
-73.839,40.683,1.0,p
-73.942,40.748,11.0,p
-73.942,40.749,255.0,p
-73.942,40.746,88.0,p
-73.942,40.747,167.0,p
-73.942,40.744,2.0,p
-73.942,40.745,2.0,p
-73.942,40.742,2.0,p
-73.942,40.743,3.0,p
-73.942,40.741,4.0,p
-73.821,40.717,16.0,p
-73.891,40.643,1.0,p
-73.821,40.718,1.0,p
-73.821,40.715,1.0,p
-73.891,40.649,3.0,p
-73.839,40.691,1.0,p
-73.821,40.714,1.0,p
-73.821,40.711,8.0,p
-73.686,40.747,1.0,p
-2.666,40.707,1.0,p
-73.942,40.739,47.0,p
-73.942,40.737,1.0,p
-73.942,40.733,1.0,p
-73.942,40.734,1.0,p
-73.942,40.731,1.0,p
-73.963,40.94,1.0,p
-73.942,40.732,3.0,p
-73.891,40.676,2.0,p
