"long","lat","count","type"
-73.844,40.669,2.0,p
-73.844,40.664,1.0,p
-73.942,40.799,98.0,p
-73.942,40.797,300.0,p
-73.942,40.798,270.0,p
-73.942,40.795,76.0,p
-73.942,40.796,55.0,p
-73.686,40.766,1.0,p
-73.942,40.793,49.0,p
-73.942,40.794,276.0,p
-73.942,40.791,476.0,p
-73.942,40.792,2.0,p
-74.019,40.684,1.0,p
-74.019,40.685,1.0,p
-73.942,40.788,19.0,p
-73.942,40.789,186.0,p
-73.942,40.786,660.0,p
-73.942,40.787,62.0,p
-73.942,40.784,20.0,p
-73.942,40.785,167.0,p
-73.942,40.782,6.0,p
-73.942,40.783,9.0,p
-73.942,40.781,3.0,p
-73.844,40.649,5.0,p
-73.942,40.779,2.0,p
-73.942,40.777,81.0,p
-73.942,40.778,8.0,p
-73.942,40.775,6.0,p
-73.942,40.776,34.0,p
-73.942,40.773,3.0,p
-73.942,40.774,1.0,p
-73.942,40.771,3.0,p
-73.942,40.772,2.0,p
-73.942,40.768,3.0,p
-73.942,40.769,1.0,p
-73.942,40.764,1.0,p
-73.942,40.762,13.0,p
-73.942,40.761,25.0,p
-74.103,40.598,2.0,p
-74.145,40.764,2.0,p
-73.09,41.211,1.0,p
-73.742,40.609,1.0,p
-73.742,40.608,1.0,p
-73.914,40.884,4.0,p
-73.914,40.879,3.0,p
-73.784,40.914,1.0,p
-73.844,40.686,1.0,p
-73.878,40.88,3.0,p
-73.993,40.602,3.0,p
-73.993,40.601,1.0,p
-73.993,40.604,1.0,p
-73.914,40.871,10.0,p
-73.844,40.681,3.0,p
-74.086,40.79,1.0,p
-73.844,40.679,3.0,p
-73.844,40.678,6.0,p
-74.019,40.698,1.0,p
-73.878,40.77,46.0,p
-73.844,41.066,3.0,p
-73.878,40.76,1.0,p
-73.878,40.75,3.0,p
-73.878,40.74,16.0,p
-73.965,41.094,1.0,p
-735.206,40.799,1.0,p
-74.019,40.694,1.0,p
-74.019,40.697,12.0,p
-74.019,40.691,15.0,p
-74.33,40.713,1.0,p
-73.816,40.721,1.0,p
-73.914,40.856,1.0,p
-73.914,40.855,1.0,p
-74.365,40.57,1.0,p
-73.878,40.67,2.0,p
-73.88,40.731,1.0,p
-73.88,40.724,1.0,p
-73.878,40.71,2.0,p
-73.88,40.722,1.0,p
-74.048,40.75,1.0,p
-73.88,40.728,8.0,p
-74.048,40.73,1.0,p
-74.048,40.72,8.0,p
-73.88,40.729,4.0,p
-73.816,40.725,2.0,p
-73.914,40.851,2.0,p
-73.914,40.847,2.0,p
-73.784,40.926,1.0,p
-73.816,40.711,1.0,p
-73.914,40.845,3.0,p
-73.914,40.844,7.0,p
-73.599,40.68,1.0,p
-73.993,40.618,1.0,p
-73.88,40.741,56.0,p
-73.88,40.742,5.0,p
-73.993,40.615,1.0,p
-73.88,40.735,4.0,p
-73.88,40.733,3.0,p
-73.88,40.738,1.0,p
-73.88,40.739,4.0,p
-73.993,40.609,1.0,p
-74.086,40.61,1.0,p
-73.88,40.736,1.0,p
-73.88,40.737,43.0,p
-73.816,40.717,8.0,p
-73.816,40.718,1.0,p
-73.816,40.713,1.0,p
-73.914,40.842,1.0,p
-73.816,40.714,3.0,p
-73.816,40.715,8.0,p
-73.914,40.841,1.0,p
-73.816,40.716,3.0,p
-73.993,40.641,4.0,p
-73.914,40.834,1.0,p
-73.816,40.701,21.0,p
-73.914,40.838,2.0,p
-73.914,40.837,3.0,p
-73.993,40.646,1.0,p
-73.993,40.647,1.0,p
-0.033,40.789,1.0,p
-73.816,40.706,2.0,p
-73.816,40.708,1.0,p
-73.816,40.709,1.0,p
-73.816,40.702,76.0,p
-73.914,40.832,3.0,p
-73.816,40.703,79.0,p
-73.914,40.831,1.0,p
-73.816,40.704,23.0,p
-73.816,40.705,5.0,p
-73.914,40.824,8.0,p
-73.914,40.823,2.0,p
-73.993,40.633,1.0,p
-74.084,40.73,4.0,p
-73.914,40.822,2.0,p
-73.993,40.632,1.0,p
-73.914,40.828,1.0,p
-73.993,40.634,2.0,p
-74.084,40.77,1.0,p
-73.994,43.316,1.0,p
-73.914,40.821,2.0,p
-73.993,40.664,121.0,p
-73.914,40.814,2.0,p
-73.965,40.681,58.0,p
-73.993,40.663,1.0,p
-73.8,40.662,4.0,p
-73.993,40.666,6.0,p
-73.914,40.812,1.0,p
-73.993,40.665,67.0,p
-73.914,40.811,1.0,p
-74.071,40.724,2.0,p
-73.914,40.818,8.0,p
-73.965,40.684,45.0,p
-73.965,40.685,12.0,p
-73.965,40.682,3.0,p
-73.993,40.662,7.0,p
-73.965,40.683,95.0,p
-73.993,40.661,60.0,p
-73.88,40.771,1.0,p
-73.993,40.668,25.0,p
-73.993,40.667,14.0,p
-73.88,40.772,3.0,p
-73.993,40.669,1.0,p
-73.88,40.767,7.0,p
-73.88,40.768,1.0,p
-73.88,40.766,4.0,p
-73.88,40.769,56.0,p
-73.965,40.688,76.0,p
-73.965,40.689,79.0,p
-73.742,40.696,1.0,p
-73.8,40.669,50.0,p
-73.965,40.686,56.0,p
-73.8,40.668,29.0,p
-73.965,40.687,28.0,p
-73.8,40.667,33.0,p
-73.8,40.666,7.0,p
-73.742,40.699,1.0,p
-73.8,40.665,1.0,p
-73.877,40.69,1.0,p
-73.914,40.803,24.0,p
-73.876,40.75,4.0,p
-73.877,40.68,5.0,p
-73.876,40.74,4.0,p
-74.117,40.809,1.0,p
-73.914,40.802,1.0,p
-73.876,40.77,76.0,p
-73.876,40.76,1.0,p
-73.965,40.673,4.0,p
-73.965,40.674,11.0,p
-74.117,40.805,1.0,p
-73.876,40.78,1.0,p
-73.914,40.805,5.0,p
-74.071,40.733,1.0,p
-73.965,40.672,37.0,p
-73.914,40.808,1.0,p
-73.993,40.659,1.0,p
-73.965,40.677,13.0,p
-73.965,40.678,21.0,p
-73.877,40.71,2.0,p
-73.988,40.532,1.0,p
-73.965,40.675,11.0,p
-73.8,40.658,3.0,p
-73.965,40.676,9.0,p
-73.8,40.655,1.0,p
-73.742,40.688,1.0,p
-73.965,40.679,8.0,p
-73.8,40.653,1.0,p
-73.993,40.686,137.0,p
-73.993,40.685,9.0,p
-73.993,40.688,57.0,p
-73.877,40.77,22.0,p
-73.993,40.687,194.0,p
-73.993,40.682,1397.0,p
-73.993,40.681,620.0,p
-73.877,40.75,6.0,p
-74.071,40.747,1.0,p
-73.993,40.684,1.0,p
-73.877,40.74,3.0,p
-73.877,40.73,6.0,p
-73.993,40.683,49.0,p
-73.88,40.752,2.0,p
-73.993,40.689,119.0,p
-73.872,4.116,1.0,p
-0.033,40.749,1.0,p
-73.88,40.745,1.0,p
-73.88,40.746,2.0,p
-73.88,40.743,1.0,p
-73.88,40.744,4.0,p
-73.88,40.749,4.0,p
-73.88,40.747,10.0,p
-73.88,40.748,15.0,p
-81.635,30.941,1.0,p
-73.8,40.674,3.0,p
-73.965,40.691,12.0,p
-73.8,40.673,25.0,p
-73.965,40.692,4.0,p
-73.8,40.672,22.0,p
-73.993,40.677,32.0,p
-73.8,40.671,25.0,p
-73.877,40.88,2.0,p
-73.993,40.676,2.0,p
-73.965,40.695,16.0,p
-73.965,40.696,6.0,p
-73.965,40.693,81.0,p
-73.993,40.672,41.0,p
-73.877,40.84,3.0,p
-73.965,40.694,4.0,p
-73.88,40.763,11.0,p
-73.993,40.679,2.0,p
-73.88,40.764,17.0,p
-73.993,40.678,6.0,p
-73.88,40.761,5.0,p
-73.88,40.756,111.0,p
-73.88,40.757,1.0,p
-73.88,40.754,2.0,p
-74.066,40.601,1.0,p
-73.88,40.755,6.0,p
-73.88,40.758,1.0,p
