"long","lat","count","type"
-73.765,40.663,1.0,p
-73.965,40.793,279.0,p
-74.28,40.583,1.0,p
-73.88,40.663,1.0,p
-73.133,40.725,1.0,p
-74.066,40.702,1.0,p
-74.066,40.705,1.0,p
-73.965,40.798,28.0,p
-73.965,40.799,49.0,p
-73.965,40.796,251.0,p
-73.965,40.797,8.0,p
-73.616,39.604,1.0,p
-74.135,40.71,1.0,p
-73.988,40.623,1.0,p
-74.066,40.731,3.0,p
-74.066,40.732,2.0,p
-74.066,40.733,5.0,p
-74.066,40.737,8.0,p
-73.765,40.672,3.0,p
-74.135,40.69,1.0,p
-73.742,40.795,1.0,p
-73.994,-2508.947,1.0,p
-73.742,40.798,1.0,p
-73.988,40.638,1.0,p
-74.05,41.029,1.0,p
-73.8,40.793,2.0,p
-73.988,40.634,1.0,p
-73.765,40.685,1.0,p
-74.187,40.993,1.0,p
-74.066,40.721,2.0,p
-73.891,40.704,1.0,p
-74.122,40.817,1.0,p
-73.663,40.831,1.0,p
-73.993,40.589,1.0,p
-73.988,40.689,182.0,p
-73.988,40.687,9.0,p
-73.988,40.688,604.0,p
-73.891,40.728,3.0,p
-73.891,40.727,3.0,p
-73.88,40.692,1.0,p
-73.88,40.696,1.0,p
-73.886,40.838,1.0,p
-73.891,40.731,1.0,p
-74.066,40.754,1.0,p
-73.886,40.836,1.0,p
-73.891,40.732,1.0,p
-73.886,40.835,1.0,p
-73.891,40.735,1.0,p
-73.891,40.734,2.0,p
-74.014,40.7,5.0,p
-74.949,40.745,1.0,p
-73.988,40.685,91.0,p
-73.988,40.686,31.0,p
-73.988,40.683,1.0,p
-73.988,40.684,2.0,p
-73.988,40.681,8.0,p
-73.886,40.833,1.0,p
-73.988,40.682,1.0,p
-74.28,40.529,1.0,p
-74.066,40.751,5.0,p
-73.737,40.636,1.0,p
-73.988,40.698,96.0,p
-73.988,40.699,43.0,p
-74.066,40.739,1.0,p
-73.891,40.719,4.0,p
-74.089,40.607,1.0,p
-73.765,40.627,1.0,p
-74.066,40.742,1.0,p
-73.891,40.722,1.0,p
-73.886,40.846,2.0,p
-73.891,40.725,10.0,p
-73.8,40.738,1.0,p
-73.988,40.696,452.0,p
-73.988,40.697,153.0,p
-73.988,40.694,234.0,p
-73.988,40.695,336.0,p
-73.988,40.692,999.0,p
-73.988,40.693,1589.0,p
-73.886,40.844,1.0,p
-73.988,40.691,496.0,p
-74.224,40.647,1.0,p
-73.8,40.762,1.0,p
-73.988,40.669,42.0,p
-73.988,40.667,37.0,p
-73.765,40.632,1.0,p
-73.988,40.668,4.0,p
-73.988,40.665,40.0,p
-73.988,40.666,168.0,p
-73.891,40.749,35.0,p
-73.88,40.672,1.0,p
-73.886,40.816,1.0,p
-73.891,40.753,1.0,p
-73.886,40.815,3.0,p
-73.891,40.755,46.0,p
-73.88,40.666,1.0,p
-73.891,40.754,36.0,p
-73.886,40.813,1.0,p
-74.224,40.631,1.0,p
-74.066,40.779,1.0,p
-73.891,40.757,1.0,p
-73.891,40.756,1.0,p
-73.891,40.758,5.0,p
-74.001,40.607,2.0,p
-73.988,40.663,4.0,p
-73.988,40.664,4.0,p
-74.001,40.606,1.0,p
-73.988,40.661,3.0,p
-74.071,40.674,1.0,p
-73.988,40.662,11.0,p
-74.066,40.771,1.0,p
-73.886,40.812,1.0,p
-73.78,40.65,2.0,p
-73.8,40.765,1.0,p
-74.001,40.601,1.0,p
-73.891,40.751,1.0,p
-73.78,40.64,2.0,p
-73.8,40.751,1.0,p
-73.993,40.598,1.0,p
-73.509,40.713,1.0,p
-73.993,40.597,1.0,p
-74.01,41.583,1.0,p
-74.698,40.665,1.0,p
-73.988,40.679,1.0,p
-73.993,40.596,1.0,p
-73.765,40.641,1.0,p
-74.071,40.678,1.0,p
-73.988,40.677,1.0,p
-73.891,40.739,22.0,p
-73.891,40.738,1.0,p
-73.765,40.649,1.0,p
-73.886,40.827,4.0,p
-73.891,40.742,1.0,p
-73.88,40.679,2.0,p
-73.886,40.826,4.0,p
-74.066,40.765,1.0,p
-73.891,40.744,8.0,p
-73.93,40.597,1.0,p
-73.891,40.743,3.0,p
-74.066,40.767,2.0,p
-73.891,40.746,460.0,p
-74.066,40.768,1.0,p
-73.891,40.745,8.0,p
-73.891,40.748,71.0,p
-73.891,40.747,158.0,p
-73.988,40.674,31.0,p
-73.988,40.675,15.0,p
-73.8,40.757,1.0,p
-73.988,40.672,24.0,p
-73.988,40.673,6.0,p
-74.224,40.628,1.0,p
-73.988,40.671,70.0,p
-73.886,40.822,13.0,p
-73.8,40.754,1.0,p
-74.224,40.627,1.0,p
-73.737,40.669,1.0,p
-73.942,40.759,4.0,p
-73.942,40.757,3.0,p
-73.942,40.758,5.0,p
-73.942,40.755,5.0,p
-0.363,0.985,1.0,p
-73.858,40.893,1.0,p
-73.942,40.756,7.0,p
-73.942,40.753,546.0,p
-73.942,40.754,1054.0,p
-73.942,40.751,220.0,p
-73.942,40.752,23.0,p
-73.965,40.606,1.0,p
-73.839,40.688,1.0,p
-73.891,40.658,1.0,p
-2.666,40.731,1.0,p
-73.821,40.709,2.0,p
-0.209,40.748,1.0,p
-0.209,40.749,1.0,p
-73.821,40.703,3.0,p
-73.686,40.713,1.0,p
